id,author,author_id,author_thumbnail,text,like_count,reply_count,date,is_favorited
UgwsRUmKiaTJ9JoZn3F4AaABAg,@프럴,UCtzllmfljAt0V2MC8BUk_Cw,https://yt3.ggpht.com/EaHIT3HIQmNAYAOqO0X8Y5D1XMF7Wkruy0qLZ4dyTddmuqjlwikO2zw93a4bZLTKm1whq2SeBA=s88-c-k-c0x00ffffff-no-rj,"일론머스크 어떻게 만나면,,,,.....",0,0,2026-02-23 09:00:00,False
UgwDN_rlu_s5HVRQpJd4AaABAg,@이준희-r3y9j,UCJGdPQvSc0W3ZWhcM04AVpg,https://yt3.ggpht.com/ytc/AIdro_kPQKsuwaQ_128qa2tGb75xevYeu0jEVsezU7ZMyqA=s88-c-k-c0x00ffffff-no-rj,나라면 모두가 죽는다는 사실에 안도하고 받아들일 듯,0,0,2026-02-23 09:00:00,False
UgyIqemKLicnd5UJzv54AaABAg,@잇호-u8y,UCQGsFkf2NBgq90xTHQTKm4w,https://yt3.ggpht.com/ytc/AIdro_lUuQg4MBzO5YQ9ZgZ4K5XM6co8i0kxyjGRtqZ9APY=s88-c-k-c0x00ffffff-no-rj,"범위가 우주까지 가면 scp를 어케 감당하냐, 몇년 내에 멸망할 것 같이 다양하네ㅠㅠ",0,0,2026-02-23 09:00:00,False
UgzbZV97CpJ-axNyWfZ4AaABAg,@아타카매커럴-3v,UC7E2_mxMgoSIAyo8Ioaj4sw,https://yt3.ggpht.com/Aoiw0g2uRTRsxYMCKIbO-KQlhG4HOxquAWhQQGbB_4rBwJ7WBwFgALCPcI88IoA8LjEoQgJc=s88-c-k-c0x00ffffff-no-rj,H.P 러브크래프트의 '에리히 잔의 선율'이 나왔으면 좋겠어요.,0,0,2026-02-23 09:00:00,False
UgwGMOflw_X3lmEG3ER4AaABAg,@sungyongLee-p2y,UCoWlLo1ZWdfANbfiAsws-EA,https://yt3.ggpht.com/76cWrh0Vb_ZVBk1ycJoe-4TzLi21XhP9WpN6Qp-Qg4qh9hdE5uhCYJ6HDxgx2nUsCpZge7yqAA=s88-c-k-c0x00ffffff-no-rj,SCP재단에서 데스노스 발명 되면 바로 scP이름 줄줄이 적을것 같은데 ㅋㅋㅋㅋ,0,0,2026-01-23 09:00:00,False
UgymXGmDr8PiqCmyYjt4AaABAg,@薔薇-i3i,UC-DFcIoG8gGozzeWG4QWs1w,https://yt3.ggpht.com/ytc/AIdro_ny2OqZCB9VyGg1AnBtJewxPTq8-c6rNEItSVC2zuZZ5g=s88-c-k-c0x00ffffff-no-rj,"지금 2,100km에 육박하는 거구가 조그마한 탐사선이 낸 5.2cm의 외피 찌르기로 눈을 뜰 정도면... SCP-2362의 감도가 3000배일 가능성이
말을 줄이겠습니다. 모기는 멸종시키는 것이 맞다는 얘기로 마무리하죠.",0,0,2026-01-23 09:00:00,False
UgztqrCL-xxTYMIYeDJ4AaABAg,@윙턴-ksj,UCFiN5iLs5Dmo5FPZ_ZR-W5g,https://yt3.ggpht.com/t44KlOPnxpgQCdVTGu4fKBlpBlCEJbwu4gzn8lJsuJ1eebyIyr7IN7rMGd_HvFd7pZ53mV-YeQ=s88-c-k-c0x00ffffff-no-rj,조회수가 666634라니,0,0,2026-01-23 09:00:00,False
Ugz765YBGbFLE919_tB4AaABAg,@모냥모냥모냥이,UCAegwYrQ7Mhs91v_TCscDkg,https://yt3.ggpht.com/dELlswvOye6TcaFGUU0l-kQS2eYbZqZLudsSl9X5AN4GAI0oZQlg49WtEdW10o4lqs--wo2iuQ=s88-c-k-c0x00ffffff-no-rj,요즘시지좋당😊,0,0,2026-01-23 09:00:00,False
UgySs8BB9_RrGqoFNiB4AaABAg,@남현-v1q,UCmPqxo91OCC-LeD9eeQ0y_A,https://yt3.ggpht.com/ytc/AIdro_l3Bz6doyOqmxnbxC7YTPEYDkB4EqydIAMsbEUjvC3cQlxG46o=s88-c-k-c0x00ffffff-no-rj,와 레비아탄보다 더크네 ㄷㄷ,0,0,2026-01-23 09:00:00,False
Ugy6J7xfXfoprGEx_BB4AaABAg,@some-b1y,UCxD3PhjfovVqW7JTZy8lZaw,https://yt3.ggpht.com/ytc/AIdro_kQmoKU8jutFWahUO7_VzxGZDtZUKEyDA85aZRpQ-gUz-JKqbFVN4C9rKZwBSJ3zld_cg=s88-c-k-c0x00ffffff-no-rj,어떤 우주선을 타고갔길래 명왕성까지 7년밖에 안걸리지,0,0,2026-01-23 09:00:00,False
UgzbSUkHKI67jj-3xId4AaABAg,@도현이하트,UC8Ugfa936HoekDCthikCWTQ,https://yt3.ggpht.com/5SkvR3sr8rET2mjstwxmEMvMfizw37tEk_W1D0Sx_VgnGYApBnio433-hUCMH7pQe1-qj1gtwg=s88-c-k-c0x00ffffff-no-rj,님들scp 가 실제로있??,0,0,2026-01-23 09:00:00,False
UgwKJiM85pPOGUEOJcF4AaABAg,@lillliililiiil,UCSkxnbk3Sf7Wa9UDrQIbbvg,https://yt3.ggpht.com/2Aeuhe9S_le7TNSlIeSv8JfbCj_OaDktAnYCP7sUxuZSLQCYU5Grsd6d-6q0dT1E9VB8nEEwK9k=s88-c-k-c0x00ffffff-no-rj,SCP-523은 없나요,0,0,2026-01-23 09:00:00,False
UgzTN94_SU73dB24zcp4AaABAg,@한수정후관우,UC008oSsCfPpg6Wb6WkTIexA,https://yt3.ggpht.com/ytc/AIdro_lKkVN9wgFRl_mQf5KyDmW-plV4gKUWXqkiYFRd3flglg=s88-c-k-c0x00ffffff-no-rj,명왕성 참 무서운 놈이엿구나,0,0,2026-01-23 09:00:00,False
Ugx2P7ONyjDNmzLlG3h4AaABAg,@wasd2859,UCxY01b2-LjS6QvQx_rcB4XQ,https://yt3.ggpht.com/oeRCiKD2asKawAoVbc6Ob4SEDmA2VVpcwhxsVWW3yWLq49Yee7yTpT684jNkc7sYJIBHyvQbrw=s88-c-k-c0x00ffffff-no-rj,아이씨 무조건 명왕성 주말이였을것 같은데 에스시피돼서 아깝다,0,0,2026-01-23 09:00:00,False
Ugwuk2vX-muySCdS6nl4AaABAg,@whatdokong,UCKqrXt_1FbuSsgF7pn-dWQQ,https://yt3.ggpht.com/ytc/AIdro_mH6cD4t2P0qMePWOYMbtPeBfgai-udSbE1Qe0znVyUH_0=s88-c-k-c0x00ffffff-no-rj,잠이 솔솔 와서 넘 좋아요,0,0,2026-01-23 09:00:00,True
Ugzbaif-acC4ed-5INN4AaABAg,@nohtake,UCnA9_RpopqqgO-6XUk0D-pw,https://yt3.ggpht.com/ytc/AIdro_nV3tOuBE_fgYKRUa56ONaTRY4FiSyqEI28bFhC6LQzeYlZ5GiPHnkJpaatEDP82WmvDQ=s88-c-k-c0x00ffffff-no-rj,Ai 싫어하는데 이블 채널은 최고네,0,0,2026-01-23 09:00:00,False
UgwDU7a2Zd56yRnhltt4AaABAg,@essenji00,UCQR5rXTt7Z7ttS6hj-BcH2g,https://yt3.ggpht.com/3teLurTuOHJocg4BpjNl3izD_5gZ66fFBcHseyu2QGccUTtLkBt2QtzZ6h9A8SkxS35Tf8oP7Q=s88-c-k-c0x00ffffff-no-rj,초대형 타코야키다,0,0,2026-01-23 09:00:00,False
UgxN7aoaF65Ttn61ogx4AaABAg,@shp667,UCfjhSLGBRgZKjSLaIlEsxAw,https://yt3.ggpht.com/ytc/AIdro_mj2MqIA-tTZhePNjRf7dub5xw8xy7Br_ADWLLFGpc=s88-c-k-c0x00ffffff-no-rj,이거 실제 아니죠? 의심되서 ㅋㅋㅋ,0,0,2025-12-23 09:00:00,False
UgxSmB7JoQz18rfSltN4AaABAg,@김에-j6b,UCMtaszyEdkBlgDRYBk7QBjw,https://yt3.ggpht.com/ytc/AIdro_k_nRddFD4iToGC_qJBSbq_CH5SoMtdU4s5knzrPGHfX6Gb3R4=s88-c-k-c0x00ffffff-no-rj,어차피 신경을 써도 변할게 없다면은 무시하는게 답일 텐데 멍청하게 정신병에 걸리고있네,0,0,2025-12-23 09:00:00,False
Ugxy20iJ_6aNiLl13rd4AaABAg,@훌렁불렁,UCjwIED2KuzAdgrF5OEHLvuA,https://yt3.ggpht.com/Ds05EyANGOrcf8m_RlKbC35Xynwe7GY7Wt0U5tmQwMxbENTt0aeLE0fpEit-ciLeN1hEW_4T=s88-c-k-c0x00ffffff-no-rj,뭐야 데드스페이스네ㅋㅋㅋㅋㅋ,0,0,2025-12-23 09:00:00,False
Ugyksqa07Lw4aqv4t7N4AaABAg,@mailnet21,UCD1oLlbAbum0EqOWESt0ZDg,https://yt3.ggpht.com/ytc/AIdro_mGjYWMueFYWpYsVqT8cB5LU4arwukdukanWaGgNQI=s88-c-k-c0x00ffffff-no-rj,고대신 ?,0,0,2025-12-23 09:00:00,False
Ugyn23SJby2jLR3OrFN4AaABAg,@samoyed_samo,UCOJ2I1MYTrTTmE3FPIM3MbQ,https://yt3.ggpht.com/T5GD9JQxnFHYWZTqAjfeKZGqQzqdQu8m_fwE2BLG2JnWzEevJ-7MOzeaLtatll3MdJIgzTZ8=s88-c-k-c0x00ffffff-no-rj,문어를 낭낭하게 넣어주는 타코야키집,0,0,2025-12-23 09:00:00,True
UgyzN4kuhE4anJC0sz14AaABAg,@장동현-u2g,UCQQ20UB3PkYY35Dv1MXVwDw,https://yt3.ggpht.com/ytc/AIdro_kSgzsn-PaGdvyWXb6AMhFa1gscZpG84RXiatevNLqmSu1hqWQ=s88-c-k-c0x00ffffff-no-rj,"아니 이러면 지구 멸망하죠;;;
세계관을 우주까지 확대하면 어캄;;;",0,0,2025-12-23 09:00:00,True
UgzybdO9RXS1l7fNgi54AaABAg,@청룡_게임채널,UC49HL-XVSaMGR-Dn4JNAb4Q,https://yt3.ggpht.com/4BQ8ceBci1iozajEJVcBRKfZ4RgfSPvLBbUDRF-6oif4zIpz51tOCQr000haPTEytETh0f0WHw=s88-c-k-c0x00ffffff-no-rj,저기 세계에선 순간이동하는 별급 크기의 가재도 있는데 명왕성이 대수라고.,0,0,2025-12-23 09:00:00,False
UgxKva5g90oSWFEl_uh4AaABAg,@5오DuckZ,UCG46whzXxHdB0E3yeQqKnsw,https://yt3.ggpht.com/TRf4BmAgJd6XiVyF6EJPzmKew5Ln7MO4bXCcyz950thMSKYSFbbDOV0EQ3xvxDuWLMM1UxjxZQ=s88-c-k-c0x00ffffff-no-rj,비밀조직인데 왜 유명하냐곸ㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,2025-12-23 09:00:00,False
Ugw5vbHsY1usfulEjOd4AaABAg,@Larry-Bird.,UC7eAawRFllPo4RBe1LIbUdg,https://yt3.ggpht.com/YjVsZDgNrp-E-595NusakcD91tRqv_XJ1e9AvX6W5B2epxApUWYxN5kizsKEi4AvpsbRpPPWqg=s88-c-k-c0x00ffffff-no-rj,뭐 개연성 이런거 떠나서 퀄리티가 대박인데,0,0,2025-12-23 09:00:00,False
UgxIXLwJhEfHLFEqTYh4AaABAg,@yyk2175,UC1WFWbraYA5qD8EF4I3GH4g,https://yt3.ggpht.com/ytc/AIdro_k9SVsM5Dz7BIrs8uqgGzP_YcB7uPNzL_Syt7KV3dw=s88-c-k-c0x00ffffff-no-rj,영상 만든 사람이 데드스페이스3 엔딩을 감명깊에 봤나봄 ㅋㅋㅋㅋ,0,0,2025-12-23 09:00:00,False
UgxXrEgJ1WuMC-4koxJ4AaABAg,@김폿포,UCEq7cCCzYuaA8WZGMskuT6g,https://yt3.ggpht.com/ytc/AIdro_kenyATN64Q02sGsmA3BVyKPY2oVjcXj3ak-7b3ovyD3kE=s88-c-k-c0x00ffffff-no-rj,규모가 차원이다르네 ..,0,0,2025-12-23 09:00:00,False
UgzMbUrEdumzClqAful4AaABAg,@squarecat2000,UCaWloe4UrmEvE8sXLriUhUg,https://yt3.ggpht.com/ytc/AIdro_naVtQgGqLR2mEJBYsUptJWeahbG_5vnBCPaDOqBcwUdRBL6bJjSCLq-kGRbS6uIBwmZQ=s88-c-k-c0x00ffffff-no-rj,...귀여워.... 짱큰 해파리,0,0,2025-11-23 09:00:00,False
UgySOip2nvLjh6XcRzh4AaABAg,@DalBborA,UCoVKYrky56g39Ir3HSuRhhA,https://yt3.ggpht.com/oYgpnEHuKIxu76xogkEPt7d2jatZINPY5AQi9MvpnRdxtm2lE8QxC3z6aYWsDGk2aFKxN_JYbg=s88-c-k-c0x00ffffff-no-rj,내용도 내용인데 탐사선 행성들 이름에 신경쓰인게 보여서 너무 좋아요 명왕성 플루토 -> 지하의 신 하데스 / 그리고 거기에 간 오르페우스 탐사선에서 오르페우스 는 신화에서 죽은 아내를 되찾으려고 지하에 내려가지만 결국 실패하죠. 마지막에 에우리디케는 죽어 저승에가 오르페우스와 같이 저승에서 나갈뻔 했지만  오르페우스의 실수로 영원히 저승에서 못빠져나오죠. 이런걸 미루어보아 명왕성을 제외한( 기존 이름이니까요) 나머지 명칭들은 인간의 무력함을 나타나는 그리스 로마신화의 특징을 그대로 따놓은것 같아 정말  감탄했습니다 항상 잘보고 있어요!,0,0,2025-11-23 09:00:00,False
Ugw2z_LHZAeNmFlssk14AaABAg,@tems_03,UCejKPHx_FbMUMKlWjs09LKA,https://yt3.ggpht.com/NFNZtCB7caf5eP2WRfiLx_TCrC-YyFJTaOnNuDdFrj6pvHzp_gLTUU7GNWHpBi6iGYN-3XP9=s88-c-k-c0x00ffffff-no-rj,AI 프로그램 어떤 거 사용하시나요..?,0,0,2025-11-23 09:00:00,False
UgzR5dRuo3ucv53jt2R4AaABAg,@레디퍼펙트,UCArk99y6-EyTsjik_7Z6ahg,https://yt3.ggpht.com/ytc/AIdro_nwf73T8SUZR7gztutxMgPDcyjV6SHxo2ZKzRO4xpdOyQ=s88-c-k-c0x00ffffff-no-rj,"리스크 매니지먼트의 측면에서 볼때 저정도 개체를 대상으로는 더 이상의 관찰도 의미가 없음
활동의 조짐을 알게 된다고 막을 수도 피할 수도 대비할 수도 없을 때는
그 자체가 없다고 생각하고 자원을 다른 곳에 써야함",0,0,2025-11-23 09:00:00,False
UgzG1mXntGxUQmvMtQN4AaABAg,@무과장-h6q,UCqzKHY94Sy05b7x_NSzFe8A,https://yt3.ggpht.com/ytc/AIdro_l1Ei_UOn3gRmgfSr7yz9KSSKyCjd8q_rgy03IhZBNtW-WLHx4=s88-c-k-c0x00ffffff-no-rj,문어,0,0,2025-11-23 09:00:00,False
UgzwL6sA8hCjBblcvs94AaABAg,@nameNo-tu8nn,UCPlhjn4-5axnHN3uY05a_vg,https://yt3.ggpht.com/ytc/AIdro_nvqhgX9GzzK8fDiuwIeyWrmYwpbkje5y6venk8wWs=s88-c-k-c0x00ffffff-no-rj,그렇게 젤나가들이 탄생하였다...,0,0,2025-10-23 09:00:00,False
UgzP0xoh8X09lheMy1l4AaABAg,@tetrisczar469,UCkJCQla5sktqkS8C5ry3AFQ,https://yt3.ggpht.com/ytc/AIdro_mgmupupreUn0tNy6WrWkL3WejoSLtMHDRH-BNEH15vIg=s88-c-k-c0x00ffffff-no-rj,저정도 몸을 중력 붕괴 하지 않고 유지하려면 내부 압력이 엄청나야 하고 그 내부압력을 견딜 탄탄한 내장 기관이 있어야 하고 거대한 몸의 신진대사를 유지하려면 내부 유체속도도 엄청 빨라야 겠지. 이정도면 행성 하나를 깨작깨작 먹고 다닐 만큼 엄청난 괴물일듯,0,0,2025-10-23 09:00:00,True
